u,v,key,osmid,name,highway,length,access,width,geometry
2164893787,13432161315,0,"[669787089, 1464314493]",Azure Way,"['residential', 'service']",221.44486552011057,,,"LINESTRING (-111.482159 40.638928, -111.481997 40.639362, -111.481895 40.6395, -111.481805 40.639552, -111.481668 40.639565, -111.48158 40.639526, -111.481478 40.639428, -111.481284 40.639143, -111.481231 40.639011, -111.481322 40.638763, -111.481413 40.638669, -111.481489 40.638523)"
2199711833,2199711864,0,209793815,,service,76.79493578132437,,,"LINESTRING (-111.531706 40.671443, -111.531535 40.671244, -111.531067 40.670963)"
2199711859,2199711867,0,209793803,,service,156.6574114022149,,,"LINESTRING (-111.531764 40.671001, -111.53185 40.670891, -111.531803 40.670809, -111.53169 40.670719, -111.531604 40.670585, -111.531427 40.670451, -111.531238 40.670386, -111.531052 40.670345, -111.530955 40.670235, -111.530982 40.670121, -111.531213 40.670097)"
2199711859,2199711864,0,"[10162613, 209793807]",Canyon Court,"['residential', 'service']",63.254668386835384,,,"LINESTRING (-111.531764 40.671001, -111.531415 40.670952, -111.531272 40.670894, -111.531181 40.670899, -111.531067 40.670963)"
2199711859,2199711883,0,209793807,,service,188.46808397568813,,,"LINESTRING (-111.531764 40.671001, -111.531889 40.671102, -111.532102 40.671171, -111.532184 40.67111, -111.532141 40.670992, -111.531932 40.670687, -111.531658 40.670382, -111.531728 40.670272, -111.531873 40.670272, -111.532119 40.670398)"
2199711864,2199711859,0,"[10162613, 209793807]",Canyon Court,"['residential', 'service']",63.25466838683539,,,"LINESTRING (-111.531067 40.670963, -111.531181 40.670899, -111.531272 40.670894, -111.531415 40.670952, -111.531764 40.671001)"
2199711864,83881397,0,10162613,Canyon Court,residential,235.45499082338273,,,"LINESTRING (-111.531067 40.670963, -111.530446 40.671252, -111.530204 40.671317, -111.529974 40.671334, -111.529726 40.671302, -111.528938 40.671094, -111.528787 40.671094, -111.528686 40.67112, -111.528592 40.67119, -111.528561 40.671263)"
2199711864,2199711934,0,209793806,,service,157.44910929539273,,,"LINESTRING (-111.531067 40.670963, -111.530916 40.670914, -111.530741 40.670906, -111.530622 40.670858, -111.530569 40.670792, -111.530599 40.67069, -111.530692 40.670573, -111.530612 40.670329, -111.530408 40.67017, -111.530381 40.670048, -111.530564 40.670023)"
2199711864,2199711833,0,209793815,,service,76.79493578132437,,,"LINESTRING (-111.531067 40.670963, -111.531535 40.671244, -111.531706 40.671443)"
2199711867,2199711859,0,209793803,,service,156.6574114022149,,,"LINESTRING (-111.531213 40.670097, -111.530982 40.670121, -111.530955 40.670235, -111.531052 40.670345, -111.531238 40.670386, -111.531427 40.670451, -111.531604 40.670585, -111.53169 40.670719, -111.531803 40.670809, -111.53185 40.670891, -111.531764 40.671001)"
2199711883,2199711859,0,209793807,,service,188.4680839756881,,,"LINESTRING (-111.532119 40.670398, -111.531873 40.670272, -111.531728 40.670272, -111.531658 40.670382, -111.531932 40.670687, -111.532141 40.670992, -111.532184 40.67111, -111.532102 40.671171, -111.531889 40.671102, -111.531764 40.671001)"
2199711934,2199711864,0,209793806,,service,157.4491092953927,,,"LINESTRING (-111.530564 40.670023, -111.530381 40.670048, -111.530408 40.67017, -111.530612 40.670329, -111.530692 40.670573, -111.530599 40.67069, -111.530569 40.670792, -111.530622 40.670858, -111.530741 40.670906, -111.530916 40.670914, -111.531067 40.670963)"
2199745537,83881382,0,209794627,,service,133.90932929915942,,,"LINESTRING (-111.523902 40.672973, -111.523399 40.671831)"
2345145994,2345146000,0,225760405,Oak Ct,residential,172.51312823477676,,,"LINESTRING (-111.485996 40.633819, -111.486362 40.63367, -111.48664 40.633512, -111.486838 40.633442, -111.487004 40.633422, -111.487153 40.633433, -111.48756 40.633553, -111.487657 40.633553, -111.487753 40.633513, -111.487824 40.633457)"
2345146000,6272609915,0,"[1103930190, 881005295, 1103930191, 1079561236, 10162878]",Silver Lake Drive,residential,570.7742959872575,,,"LINESTRING (-111.487824 40.633457, -111.487617 40.63334, -111.4872 40.63312, -111.486777 40.632888, -111.486515 40.632812, -111.486135 40.632777, -111.486003 40.632772, -111.48587 40.63276, -111.485798 40.632746, -111.485716 40.632723, -111.485665 40.6327, -111.485256 40.632477, -111.484983 40.632345, -111.484833 40.632287, -111.484759 40.632269, -111.484645 40.632254, -111.484496 40.632256, -111.48432 40.632255, -111.484142 40.632252, -111.48409 40.632241, -111.484007 40.632195, -111.48395 40.632142, -111.48393 40.632102, -111.483912 40.632048, -111.483905 40.632006, -111.483916 40.631945, -111.483943 40.631893, -111.484005 40.631839, -111.484074 40.631808, -111.484458 40.631724, -111.484689 40.63168, -111.485308 40.631554, -111.485865 40.631402)"
2345146000,83889822,0,10162878,Silver Lake Drive,residential,324.5503444531201,,,"LINESTRING (-111.487824 40.633457, -111.488087 40.633553, -111.488492 40.633698, -111.489006 40.633871, -111.489273 40.633901, -111.489562 40.633898, -111.489838 40.633808, -111.490073 40.633673, -111.490243 40.633485, -111.490345 40.633283, -111.490562 40.632695)"
2345146000,2345145994,0,225760405,Oak Ct,residential,172.51312823477676,,,"LINESTRING (-111.487824 40.633457, -111.487753 40.633513, -111.487657 40.633553, -111.48756 40.633553, -111.487153 40.633433, -111.487004 40.633422, -111.486838 40.633442, -111.48664 40.633512, -111.486362 40.63367, -111.485996 40.633819)"
2345146005,2617916755,0,225760402,Bellemont Ct,residential,90.91776881119401,,,"LINESTRING (-111.489618 40.630929, -111.489456 40.631013, -111.48939 40.631072, -111.489364 40.631146, -111.489392 40.631248, -111.489456 40.631347, -111.489655 40.631461, -111.489771 40.631529)"
2345146005,2345146014,0,225760404,Silver Dollar Rd,residential,103.94228911310871,,,"LINESTRING (-111.489618 40.630929, -111.489618 40.630811, -111.489499 40.630655, -111.489288 40.630487, -111.48915 40.630271, -111.489078 40.630116)"
2345146005,2345146042,0,225760404,Silver Dollar Rd,residential,102.32142269808537,,,"LINESTRING (-111.489618 40.630929, -111.489671 40.630986, -111.490127 40.631245, -111.49032 40.631371, -111.490454 40.63142, -111.490599 40.6314)"
2345146011,2617916755,0,225760402,Bellemont Ct,residential,83.0281631816276,,,"LINESTRING (-111.489843 40.632181, -111.489937 40.632014, -111.489998 40.631884, -111.49002 40.631768, -111.48988 40.631593, -111.489771 40.631529)"
2345146014,2345146005,0,225760404,Silver Dollar Rd,residential,103.94228911310871,,,"LINESTRING (-111.489078 40.630116, -111.48915 40.630271, -111.489288 40.630487, -111.489499 40.630655, -111.489618 40.630811, -111.489618 40.630929)"
2345146029,83889822,0,225760403,Bellevue Ct,residential,218.56053144515673,,,"LINESTRING (-111.489816 40.632767, -111.489729 40.632772, -111.489611 40.632814, -111.489483 40.6329, -111.489397 40.632996, -111.489333 40.633122, -111.489315 40.63321, -111.489344 40.63328, -111.489414 40.633336, -111.489493 40.633367, -111.489599 40.633345, -111.489724 40.63329, -111.489988 40.633066, -111.490266 40.632768, -111.490326 40.632719, -111.490401 40.63269, -111.490562 40.632695)"
2345146042,7984408306,0,10162878,Silver Lake Drive,residential,25.236162592388776,,,"LINESTRING (-111.490599 40.6314, -111.490496 40.631187)"
2345146042,83889822,0,10162878,Silver Lake Drive,residential,147.82152993723065,,,"LINESTRING (-111.490599 40.6314, -111.490706 40.631606, -111.490759 40.631886, -111.49074 40.632137, -111.490562 40.632695)"
2345146042,2345146005,0,225760404,Silver Dollar Rd,residential,102.32142269808539,,,"LINESTRING (-111.490599 40.6314, -111.490454 40.63142, -111.49032 40.631371, -111.490127 40.631245, -111.489671 40.630986, -111.489618 40.630929)"
2390925587,9898591361,0,1079889709,Payday,track,201.46718197563777,,,"LINESTRING (-111.508066 40.643839, -111.508106 40.643756, -111.508372 40.643762, -111.508425 40.643712, -111.508404 40.643337, -111.508397 40.643059, -111.508413 40.643007, -111.508453 40.642965, -111.508525 40.642901, -111.508598 40.642782, -111.508665 40.642698, -111.50872 40.642669, -111.509033 40.642543, -111.509108 40.642511)"
2481633139,3058087859,0,301716765,CMG,path,424.28328341615696,,,"LINESTRING (-111.525132 40.636356, -111.52516 40.636352, -111.525173 40.636346, -111.525177 40.63633, -111.525166 40.636309, -111.525136 40.63628, -111.525106 40.636243, -111.525099 40.636214, -111.52508 40.636191, -111.525058 40.636168, -111.525054 40.636143, -111.525067 40.63613, -111.52509 40.636122, -111.525137 40.636116, -111.525184 40.636109, -111.525212 40.636099, -111.525222 40.636087, -111.525225 40.636058, -111.52521 40.636025, -111.525191 40.636001, -111.525161 40.635985, -111.525118 40.635985, -111.525052 40.636005, -111.524743 40.636139, -111.524239 40.636367, -111.524008 40.636472, -111.52397 40.63648, -111.523948 40.63648, -111.523936 40.636466, -111.523944 40.636437, -111.524018 40.6363, -111.524133 40.636143, -111.524222 40.636046, -111.52436 40.63593, -111.524423 40.635892, -111.524746 40.635765, -111.525071 40.635611, -111.525237 40.635535, -111.525398 40.635435, -111.52557 40.635321, -111.525773 40.635101, -111.52587 40.635032, -111.525905 40.635027, -111.525952 40.635025, -111.526015 40.63503)"
2481633139,3147526997,0,518350723,Mid-Mountain Trail,path,218.57005431797054,,,"LINESTRING (-111.525132 40.636356, -111.525088 40.636361, -111.524954 40.636382, -111.524872 40.636394, -111.524804 40.636404, -111.524774 40.636423, -111.524739 40.636452, -111.524718 40.636483, -111.524665 40.636552, -111.524579 40.636617, -111.524434 40.63676, -111.524262 40.636833, -111.523736 40.637028, -111.523688 40.637065, -111.523688 40.637126, -111.523903 40.637403, -111.524065 40.637595)"
2481633139,2481633161,0,518350723,Mid-Mountain Trail,path,1374.3488765804577,,,"LINESTRING (-111.525132 40.636356, -111.525168 40.636382, -111.52518 40.636407, -111.525182 40.63643, -111.525185 40.636454, -111.525146 40.636549, -111.525132 40.636659, -111.525145 40.636734, -111.525169 40.636802, -111.525187 40.636853, -111.525264 40.636944, -111.525305 40.636968, -111.525393 40.636984, -111.525522 40.636973, -111.525556 40.63696, -111.525553 40.636932, -111.525462 40.636892, -111.525364 40.636894, -111.525336 40.636862, -111.525333 40.636835, -111.525382 40.636825, -111.52543 40.636823, -111.52554 40.636848, -111.525785 40.636915, -111.525954 40.637002, -111.52619 40.637117, -111.526465 40.637223, -111.526699 40.637297, -111.526869 40.637322, -111.526999 40.637319, -111.527139 40.637293, -111.527405 40.637244, -111.527625 40.637221, -111.527898 40.637223, -111.528091 40.637199, -111.528926 40.637014, -111.529452 40.636917, -111.529625 40.636897, -111.530004 40.636893, -111.530216 40.636896, -111.530363 40.63692, -111.530696 40.637041, -111.531109 40.637147, -111.531404 40.637187, -111.531599 40.637198, -111.531704 40.63719, -111.531814 40.63717, -111.531914 40.637158, -111.531955 40.637159, -111.532007 40.637176, -111.532078 40.637218, -111.532122 40.637279, -111.532161 40.637354, -111.532187 40.63741, -111.532214 40.637429, -111.532239 40.637432, -111.532282 40.637425, -111.532322 40.637398, -111.532374 40.637347, -111.532447 40.637253, -111.532625 40.63699, -111.532725 40.636778, -111.532832 40.636653, -111.533288 40.636263, -111.533355 40.636181, -111.533578 40.635689, -111.533764 40.635417, -111.533867 40.635299, -111.533953 40.63523, -111.534208 40.635109, -111.534324 40.635033, -111.534437 40.634901, -111.534537 40.634708, -111.534674 40.634249, -111.534836 40.633832, -111.534964 40.633307, -111.535097 40.632945, -111.535133 40.632879, -111.535157 40.632834, -111.535223 40.632765, -111.535341 40.63267, -111.535514 40.632565)"
2481633161,83848635,0,10158304,Thaynes Canyon,track,164.78613136756388,,,"LINESTRING (-111.535514 40.632565, -111.535518 40.632608, -111.535555 40.633056, -111.535557 40.633124, -111.535512 40.633394, -111.535466 40.633576, -111.53545 40.633843, -111.535441 40.63404)"
2481633161,5058406823,0,10158304,Thaynes Canyon,track,738.6410289930628,,,"LINESTRING (-111.535514 40.632565, -111.535513 40.632482, -111.535527 40.632427, -111.535776 40.631868, -111.536033 40.631148, -111.536327 40.630535, -111.5364 40.630216, -111.536448 40.629857, -111.536574 40.629453, -111.536767 40.629088, -111.537059 40.628634, -111.537244 40.628308, -111.537362 40.62816, -111.537513 40.628012, -111.537994 40.627536, -111.538189 40.627314, -111.538276 40.627236, -111.538549 40.62703, -111.538612 40.626967, -111.538657 40.626906, -111.538669 40.626855, -111.538633 40.626761, -111.538514 40.626615, -111.538482 40.626549)"
2481633161,2481633139,0,518350723,Mid-Mountain Trail,path,1374.3488765804577,,,"LINESTRING (-111.535514 40.632565, -111.535341 40.63267, -111.535223 40.632765, -111.535157 40.632834, -111.535133 40.632879, -111.535097 40.632945, -111.534964 40.633307, -111.534836 40.633832, -111.534674 40.634249, -111.534537 40.634708, -111.534437 40.634901, -111.534324 40.635033, -111.534208 40.635109, -111.533953 40.63523, -111.533867 40.635299, -111.533764 40.635417, -111.533578 40.635689, -111.533355 40.636181, -111.533288 40.636263, -111.532832 40.636653, -111.532725 40.636778, -111.532625 40.63699, -111.532447 40.637253, -111.532374 40.637347, -111.532322 40.637398, -111.532282 40.637425, -111.532239 40.637432, -111.532214 40.637429, -111.532187 40.63741, -111.532161 40.637354, -111.532122 40.637279, -111.532078 40.637218, -111.532007 40.637176, -111.531955 40.637159, -111.531914 40.637158, -111.531814 40.63717, -111.531704 40.63719, -111.531599 40.637198, -111.531404 40.637187, -111.531109 40.637147, -111.530696 40.637041, -111.530363 40.63692, -111.530216 40.636896, -111.530004 40.636893, -111.529625 40.636897, -111.529452 40.636917, -111.528926 40.637014, -111.528091 40.637199, -111.527898 40.637223, -111.527625 40.637221, -111.527405 40.637244, -111.527139 40.637293, -111.526999 40.637319, -111.526869 40.637322, -111.526699 40.637297, -111.526465 40.637223, -111.52619 40.637117, -111.525954 40.637002, -111.525785 40.636915, -111.52554 40.636848, -111.52543 40.636823, -111.525382 40.636825, -111.525333 40.636835, -111.525336 40.636862, -111.525364 40.636894, -111.525462 40.636892, -111.525553 40.636932, -111.525556 40.63696, -111.525522 40.636973, -111.525393 40.636984, -111.525305 40.636968, -111.525264 40.636944, -111.525187 40.636853, -111.525169 40.636802, -111.525145 40.636734, -111.525132 40.636659, -111.525146 40.636549, -111.525185 40.636454, -111.525182 40.63643, -111.52518 40.636407, -111.525168 40.636382, -111.525132 40.636356)"
2481633161,83848255,0,"[1411064794, 518350723, 1411064795]",Mid-Mountain Trail,path,76.22999406259763,,,"LINESTRING (-111.535514 40.632565, -111.535795 40.632418, -111.535809 40.632413, -111.535823 40.632411, -111.535868 40.632415, -111.535885 40.63242, -111.535892 40.632428, -111.535897 40.632435, -111.5359 40.632448, -111.535907 40.632523, -111.53591 40.632536, -111.535918 40.632551, -111.535931 40.63257, -111.536092 40.632728)"
2481633177,5058231164,0,518568261,Eagle Trail,path,238.81159977880174,,,"LINESTRING (-111.519146 40.652437, -111.518019 40.652259, -111.518401 40.652162, -111.519236 40.652094, -111.518928 40.651859)"
2481633177,6835788479,0,1298662541,Spiro Trail,path,287.49944593751616,,,"LINESTRING (-111.519146 40.652437, -111.519336 40.652441, -111.519967 40.652513, -111.520053 40.652535, -111.520253 40.652624, -111.520482 40.652756, -111.520759 40.652956, -111.520817 40.652981, -111.520928 40.652995, -111.521296 40.652925, -111.521448 40.652916, -111.52199 40.65293, -111.522091 40.652914, -111.522213 40.652869, -111.522288 40.652825)"
2481633177,420404296,0,"[358641204, 1298662541]",Spiro Trail,path,1569.8138118014158,,,"LINESTRING (-111.519146 40.652437, -111.518941 40.652458, -111.51864 40.652526, -111.518397 40.652554, -111.518109 40.652617, -111.517981 40.652613, -111.517796 40.652566, -111.517119 40.65224, -111.517028 40.652211, -111.516881 40.652139, -111.517058 40.652395, -111.516901 40.652448, -111.516912 40.652519, -111.517029 40.652602, -111.517138 40.652664, -111.517841 40.653146, -111.518274 40.653252, -111.518855 40.653307, -111.518001 40.653417, -111.517231 40.653234, -111.516682 40.653268, -111.516548 40.653243, -111.516375 40.653171, -111.516125 40.652959, -111.516068 40.652873, -111.516046 40.652742, -111.516046 40.65249, -111.516028 40.652411, -111.515974 40.652325, -111.515894 40.652262, -111.515572 40.652136, -111.515387 40.652041, -111.515147 40.651865, -111.515014 40.651736, -111.515067 40.651914, -111.51514 40.652061, -111.515247 40.652178, -111.515347 40.652257, -111.51538 40.652306, -111.51555 40.652367, -111.515626 40.652517, -111.515583 40.652656, -111.515312 40.652395, -111.515231 40.652399, -111.514927 40.652346, -111.5148 40.652304, -111.51458 40.652188, -111.514428 40.652055, -111.514338 40.651964, -111.514316 40.652109, -111.5144 40.652448, -111.514455 40.652546, -111.514507 40.65259, -111.514666 40.652664, -111.514725 40.652715, -111.51475 40.652781, -111.514763 40.653036, -111.514732 40.653158, -111.51473 40.653269, -111.514842 40.65373, -111.514801 40.654039, -111.514844 40.654347, -111.514899 40.654489, -111.514986 40.654592, -111.515129 40.654681, -111.515284 40.654733, -111.515355 40.654794, -111.515325 40.654869, -111.515344 40.654921, -111.515442 40.654949, -111.5155 40.654982, -111.515481 40.655046, -111.515422 40.655088, -111.51532 40.655128, -111.515135 40.655143, -111.514985 40.655132)"
